Id,Name,Identity,Alignment,Eyes,Hair,Sex,Alive,Appearances,First_appeared,Planet,Universe
11083,Rebel II,Secret,Bad,Magenta,Bald,Male,Yes,1,"2007, February",New Earth,DC
11085,Kathleen Sutton,Public,Good,Brown,Blond,Female,Yes,37,"1973, July",New Earth,DC
11088,Bottom Feeder,Secret,Bad,Green,Brown,Male,Yes,2,"2006, September",New Earth,DC
11089,Achilles Milo,Public,Bad,Black,Black,Male,Yes,14,"1957, September",New Earth,DC
11100,Nicholas Galtry,Public,Bad,Brown,Auburn,Male,Yes,11,"1965, December",New Earth,DC
11101,Catherine Klass,Public,Good,Black,Black,Female,Yes,4,"1990, November",New Earth,DC
11103,Diviner,Secret,Bad,Brown,Brown,Male,Yes,4,"2006, August",New Earth,DC
11104,Daniel Cormac,Secret,Good,Red,Red,Male,No,18,"1982, June",New Earth,DC
11106,Cindy Evans,Public,Good,Brown,Brown,Female,Yes,7,"1984, January",New Earth,DC
11109,Miriam Delgado,Secret,Good,Black,Black,Female,Yes,87,1991,Unknown,DC
11112,Kit Ryan,Public,Good,Green,Black,Female,Yes,20,"1991, October",New Earth,DC
11117,Beni Sholin,Secret,Good,Brown,Black,Male,Yes,5,"2005, November",New Earth,DC
11118,Ebeneezer Badde,Secret,Bad,Black,Black,Male,Yes,1,"2005, August",New Earth,DC
11121,Strega I,Public,Bad,Blue,Blond,Female,No,2,"1995, March",New Earth,DC
11125,Nurse Rench,Public,Bad,Brown,Black,Female,Yes,2,"1987, October",New Earth,DC
11126,Thrudvang,Public,Bad,Brown,Grey,Male,Yes,2,"1976, July",New Earth,DC
11127,Palmer Cokes,Public,Bad,Brown,Black,Male,Yes,3,"2008, October",New Earth,DC
11128,Shatterfist II,Secret,Bad,Multiple,Black,Male,Yes,12,"1994, May",New Earth,DC
11130,Bizarro Supergirl,Secret,Neutral,Black,Blond,Female,Yes,3,"2001, November",New Earth,DC
11131,Libertine,Secret,Good,Red,Bald,Male,No,6,"2006, November",New Earth,DC
11134,Nicholas Kazantkakis,Secret,Bad,Blue,Brown,Male,No,5,"2002, October",New Earth,DC
11136,Fringe,Secret,Good,White,White,Male,Yes,21,"1997, January",New Earth,DC
11143,Charles Lau,Public,Good,Brown,Black,Male,Yes,5,"2002, March",New Earth,DC
11144,Warren Griffith,Secret,Good,Brown,Brown,Male,Yes,15,"1980, November",New Earth,DC
11151,Red Dragon,Secret,Bad,Blue,Red,Female,Yes,5,"1988, June",New Earth,DC
11161,Jerry Hennelly,Public,Good,Black,Brown,Male,Yes,5,"2000, March",New Earth,DC
11163,Adrianna Tomaz,Public,Neutral,Brown,Brown,Female,No,38,"2006, May",New Earth,DC
11168,Norman Madison,Secret,Neutral,Red,Brown,Male,No,11,"2006, January",New Earth,DC
11169,Nix,Secret,Bad,Red,Black,Female,Yes,3,"2010, November",New Earth,DC
11171,Firecracker I,Public,Bad,Blue,Blue,Male,Yes,1,"1983, January",New Earth,DC
11175,Pharyngula,Secret,Bad,Green,Black,Male,Yes,5,"2007, June",New Earth,DC
11176,Paul Longo,Non-dual,Bad,Brown,Black,Male,No,7,"1994, April",New Earth,DC
11177,Harold Halston,Non-dual,Good,Brown,Blond,Male,No,1,"1987, June",New Earth,DC
11179,Chaser Bron,Secret,Good,Yellow,Grey,Male,No,15,"1993, July",New Earth,DC
11181,Samuel Aerons,Public,Good,Blue,Blond,Male,Yes,2,"2009, October",New Earth,DC
11182,Mallory Moxon,Public,Good,Brown,Red,Female,Yes,5,"2001, July",New Earth,DC
11183,Hairy Larry,Secret,Good,Grey,Red,Male,Yes,2,"1976, January",New Earth,DC
11187,Reemuz,Public,Good,Black,Black,Male,No,15,"1992, September",New Earth,DC
11190,Tommy Moon,Secret,Good,Black,Black,Male,Yes,1,"1962, March",New Earth,DC
11193,Phillip Cobb,Secret,Bad,Blue,Brown,Male,Yes,24,"1957, December",New Earth,DC
11200,Randy Hanrahan,Secret,Bad,Blue,Red,Male,No,14,"1997, November",New Earth,DC
11207,Henry Lee Jordan,Public,Good,Blue,Brown,Male,Yes,2,"1999, September",New Earth,DC
11209,Daniel Hunter,Secret,Good,Blue,Red,Male,Yes,10,"1990, March",New Earth,DC
11210,Quaker,Public,Bad,Blue,Blond,Unknown,Yes,1,"2006, January",New Earth,DC
11215,Tally Man II,Secret,Bad,Brown,Black,Male,Yes,4,"2006, June",New Earth,DC
11219,"Fred, Ghost Patrol",Public,Good,Brown,Brown,Male,No,27,"1942, May",New Earth,DC
11224,Leander Brent,Public,Good,Blue,Blond,Male,Yes,23,"1966, June",New Earth,DC
11226,Lei Kung Impostor,Unknown,Neutral,White,Blond,Male,Yes,1,"2010, January",New Earth,DC
11228,Linda Park,Public,Bad,Brown,Black,Female,Yes,174,"1989, July",New Earth,DC
11229,Manticore II,Secret,Bad,Black,Blond,Male,No,2,"1988, September",New Earth,DC
11230,Martian Womanhunter,Public,Neutral,Brown,No,Male,Yes,1,"1992, September",New Earth,DC
11233,David Page,Public,Good,Blue,Red,Male,Yes,3,"2003, July",New Earth,DC
11234,Six of Spades I,Public,Neutral,Blue,Black,Male,Yes,3,"1990, July",New Earth,DC
11238,Zbigniew X,Public,Neutral,Blue,White,Male,Yes,1,"2006, April",New Earth,DC
11241,Apalala,Public,Good,Brown,Black,Male,Yes,3,"2008, May",New Earth,DC
11242,Bleez,Public,Neutral,Blue,Black,Female,Yes,68,"2008, December",New Earth,DC
11245,Aleea Strange,Public,Good,Blue,Blond,Female,Yes,38,"1990, May",New Earth,DC
11246,Tangle,Secret,Bad,Blue,White,Male,Yes,2,"2010, February",New Earth,DC
11248,Bast,Secret,Neutral,Blue,Black,Female,Yes,19,"1991, March",New Earth,DC
11249,Glass Man,Secret,Bad,Black,Red,Male,No,2,"1947, May",New Earth,DC
11251,Fatima,Public,Good,Blue,White,Female,Yes,1,"1990, July",New Earth,DC
11254,Tao Jones,Secret,Bad,Black,Black,Female,Yes,12,"1985, August",New Earth,DC
11262,Cinderblock,Secret,Bad,Yellow,Brown,Male,Yes,1,"2009, November",New Earth,DC
11265,Broderick,Public,Bad,Blue,Red,Male,Yes,3,"1987, March",New Earth,DC
11266,Bonnie Baxter,Public,Good,Blue,Brown,Female,Yes,34,"1990, February",New Earth,DC
11269,Teth-Adam,Secret,Neutral,Brown,Black,Male,Yes,152,"1945, December",New Earth,DC
11273,Ariadne Pinxit,Public,Bad,Blue,Blond,Female,Yes,4,"2002, December",New Earth,DC
11280,Eve II,Secret,Bad,Orange,Grey,Female,No,4,"2005, May",New Earth,DC
11282,Patty Patty,Secret,Bad,Black,Blond,Female,Yes,2,"1996, July",New Earth,DC
11285,Willard Wiggins,Public,Bad,Brown,Brown,Male,Yes,6,"1960, December",New Earth,DC
11287,Seductress,Secret,Bad,Red,Blond,Female,Yes,5,"2009, August",New Earth,DC
11288,Cottus,Public,Bad,Red,Red,Unknown,Yes,6,"1987, November",New Earth,DC
11290,Ashel Sabian Formanta,Public,Good,Green,Black,Male,No,11,"1993, December",New Earth,DC
11295,Epoch,Secret,Bad,Blue,Black,Male,Yes,27,"1962, March",New Earth,DC
11296,Shelly Gaynor,Public,Good,Blue,Blond,Female,No,2,"2005, April",New Earth,DC
11300,Firehair,Secret,Good,Blue,Red,Male,Yes,25,"1969, September",New Earth,DC
11301,Sparta,Secret,Neutral,Red,Orange,Female,No,8,"1989, January",New Earth,DC
11309,Rand Westbrook,Public,Bad,Black,Brown,Male,Yes,5,"2003, August",New Earth,DC
11311,Chuma,Secret,Bad,Brown,White,Male,Yes,14,"1987, August",New Earth,DC
11314,Clio,Public,Good,Black,Brown,Female,Yes,3,"1989, December",New Earth,DC
11321,Steve Claiborne,Secret,Good,Brown,Brown,Male,Yes,9,"1988, September",New Earth,DC
11323,Albert Davis,Public,Bad,Blue,Blond,Male,Yes,6,"2004, April",New Earth,DC
11329,Conrad Bortz,Public,Bad,Blue,Red,Male,Yes,5,"1987, November",New Earth,DC
11338,Lester Buchinsky,Secret,Bad,Blue,Black,Male,No,33,"1992, May",New Earth,DC
11343,Ahk-Ton,Secret,Bad,Black,Blond,Male,Yes,8,"1965, January",New Earth,DC
11346,Aaron Hayley,Secret,Good,Red,Grey,Male,Yes,1,1998,New Earth,DC
11348,Sela Allen,Secret,Good,White,Brown,Female,Yes,2,"1999, March",New Earth,DC
11356,Zoe Torres,Public,Good,One,Brown,Female,Yes,7,"2005, February",New Earth,DC
11359,Pierce I,Secret,Bad,Brown,Brown,Female,Yes,1,1995,New Earth,DC
11363,Calyce,Secret,Good,Brown,Brown,Female,Yes,2,1988,New Earth,DC
11365,Karl Ranck,Public,Neutral,Black,Blond,Male,No,6,"1991, October",New Earth,DC
11368,Cecil Sunbeam,Public,Good,Blue,Blond,Male,Yes,5,"1975, May",New Earth,DC
11369,Florence Crawley,Secret,Good,Green,Black,Female,No,27,"1987, May",New Earth,DC
11373,Meat Cleaver,Secret,Bad,Green,Brown,Male,Yes,1,"2002, October",New Earth,DC
11374,Black Flash,Public,Neutral,Green,Brown,Male,Yes,12,"1998, June",New Earth,DC
11379,Jeb Friedman,Public,Neutral,Brown,Black,Male,No,12,"1991, October",New Earth,DC
11384,Remiel,Public,Bad,Brown,Brown,Male,Yes,9,"1991, March",New Earth,DC
11386,Sebastian Hady,Public,Neutral,Black,Brown,Male,Yes,7,"2010, January",New Earth,DC
11396,Crimesmith,Secret,Bad,Brown,Black,Female,Yes,2,"1990, January",New Earth,DC
11397,Tabu Singh,Public,Good,Black,Black,Male,Yes,12,"1992, September",New Earth,DC
11399,Shiv II,Secret,Bad,Blue,Blond,Male,Yes,4,"1995, April",New Earth,DC
11401,Danthis,Public,Good,Brown,Green,Female,Yes,2,"1993, July",New Earth,DC
11404,Harold Winer,Public,Bad,Brown,Black,Male,Yes,5,"2010, June",New Earth,DC
11405,Lourdes Lucero,Secret,Bad,Black,Brown,Female,Yes,10,"1999, December",New Earth,DC
11410,Drin,Secret,Good,Blue,Black,Male,No,2,"1994, January",New Earth,DC
11413,Serina Grant,Public,Good,Blue,White,Female,Yes,3,"1990, April",New Earth,DC
11420,Hraalkar,Secret,Good,Brown,Blond,Male,No,7,"2009, September",New Earth,DC
11422,Nobody,Secret,Neutral,Brown,Blond,Male,Yes,1,"2005, October",New Earth,DC
11425,Edouard Laslo,Public,Neutral,Black,Brown,Male,Yes,3,"1998, February",New Earth,DC
11426,Jeremy Jape,Secret,Neutral,Blue,Blond,Male,Yes,9,"2008, July",New Earth,DC
11429,Mug,Secret,Bad,Blue,Black,Male,Yes,2,"2006, January",New Earth,DC
11438,Alan Scott,Secret,Good,Blue,Blond,Male,No,969,"1940, July",New Earth,DC
11442,Joseph Martin,Secret,Bad,Black,Brown,Male,Yes,32,"1991, October",New Earth,DC
11451,K.P. Watson,Public,Good,Green,Red,Female,Yes,11,"1986, January",New Earth,DC
11459,Fly Lord,Secret,Bad,Brown,Black,Male,No,3,"2009, October",New Earth,DC
11462,Claw Hammer,Public,Good,Brown,Blond,Male,Yes,5,"1996, September",New Earth,DC
11466,Gannon Malloy,Public,Good,Brown,Blond,Male,Yes,14,"2002, September",New Earth,DC
11467,Yazz,Public,Good,Brown,Blond,Male,Yes,8,"1995, January",New Earth,DC
11468,Jiro Osamu,Secret,Good,Black,Black,Male,Yes,6,"2011, January",New Earth,DC
11469,Kestrel,Secret,Bad,Black,Blond,Male,Yes,11,"1988, October",New Earth,DC
11472,Noh-Tante,Secret,Good,Blue,Blond,Male,Yes,5,"1977, December",New Earth,DC
11473,Sarah Simms,Public,Good,Blue,Blond,Female,Yes,36,"1981, June",New Earth,DC
11478,Dabney Donovan,Secret,Bad,Brown,Black,Male,Yes,28,"1990, June",New Earth,DC
11481,Drakul Karfang,Secret,Bad,Red,Brown,Female,No,2,"2000, November",New Earth,DC
11482,Joseph Wilson,Secret,Neutral,Green,Blond,Male,Yes,229,"1984, May",New Earth,DC
11486,Charles Rowland,Public,Good,Brown,Black,Male,Yes,8,"1991, April",Unknown,DC
11496,Toy,Secret,Bad,Red,White,Female,No,3,"1992, February",New Earth,DC
11500,Clawster,Secret,Bad,Red,Grey,Male,Yes,9,"1992, November",New Earth,DC
11501,Circe,Public,Bad,Red,Purple,Female,Yes,81,"1988, August",New Earth,DC
11504,Daniel Temple,Public,Good,Brown,Black,Male,Yes,8,"2000, November",New Earth,DC
11505,Molotov,Non-dual,Bad,Blue,Brown,Male,Yes,8,"1986, August",New Earth,DC
11506,Rumplestiltskin,Public,Bad,Brown,Brown,Male,Yes,2,"1948, February",New Earth,DC
11510,Smite,Secret,Bad,Blue,Brown,Male,Yes,20,"2009, July",New Earth,DC
11513,Raymond Terrill,Secret,Good,Green,Red,Male,Yes,192,"1992, February",New Earth,DC
11514,Mary Loyd,Public,Bad,Green,Black,Female,No,49,"1989, August",New Earth,DC
11516,Anita Fite,Secret,Good,Brown,Black,Female,Yes,57,"2000, January",New Earth,DC
11519,Sazu,Public,Good,Yellow,Red,Female,Yes,5,"1989, September",New Earth,DC
11526,Bernard Bonner,Secret,Bad,Black,Yellow,Male,Yes,6,"1984, May",New Earth,DC
11532,Richard Swift,Secret,Neutral,Grey,Black,Male,Yes,126,"1942, September",New Earth,DC
11534,Sasha Bordeaux,Secret,Good,Blue,Black,Female,Yes,79,"2000, December",New Earth,DC
11537,Wissen,Secret,Good,Brown,White,Male,Yes,3,1987,New Earth,DC
11539,Vanguard,Secret,Good,Black,White,Female,Yes,8,"2005, May",New Earth,DC
11541,Malachi Zee,Non-dual,Bad,Brown,White,Male,Yes,6,"1947, June",New Earth,DC
11543,Stephanie Brown,Secret,Good,Blue,Blond,Female,Yes,198,"1992, August",New Earth,DC
11545,Arthur Brown,Secret,Bad,Blue,Blond,Male,Yes,59,"1966, May",New Earth,DC
11546,Lysandra,Secret,Good,Orange,Red,Female,Yes,4,"1983, September",New Earth,DC
11547,Ten of Spades V,Secret,Bad,Blue,Red,Female,Yes,2,"2005, October",New Earth,DC
11552,Arin Sur,Public,Neutral,Brown,Black,Female,Yes,9,"2009, October",New Earth,DC
11554,Jaffar,Non-dual,Bad,Red,Brown,Male,No,9,"1971, May",New Earth,DC
11555,Dawn Allen,Secret,Bad,Blue,Red,Female,No,19,"1968, October",New Earth,DC
11556,Joshua Champion,Secret,Bad,Blue,Black,Male,Yes,2,"1984, October",New Earth,DC
11562,Nadia Safir,Non-dual,Neutral,Brown,Black,Female,Yes,19,"1986, May",New Earth,DC
11570,Marian Mercer,Secret,Good,Variable,Blond,Female,Yes,3,"1992, June",New Earth,DC
11574,Amaya,Secret,Bad,Blue,Black,Female,No,1,"1991, September",New Earth,DC
11575,Hollika Rahn,Public,Good,Black,Black,Female,No,12,"1983, April",New Earth,DC
11577,Heretic,Secret,Bad,Blue,Black,Male,No,13,"2010, July",New Earth,DC
11587,Humphry Dumpler,Public,Neutral,Blue,No,Male,Yes,14,"2003, August",New Earth,DC
11594,Haumond,Public,Good,Blue,Black,Male,No,3,"1990, July",New Earth,DC
11598,Four-Eyes,Public,Good,Blue,Brown,Male,No,11,"1976, July",New Earth,DC
11600,Victor Stone,Public,Good,Brown,Black,Male,Yes,584,"1980, October",New Earth,DC
11601,Firebug III,Secret,Bad,Black,Blond,Male,Yes,4,"2005, February",New Earth,DC
11602,Judson Pierce,Public,Bad,Brown,Grey,Male,Yes,7,"2010, September",New Earth,DC
11603,Appa Ali Apsa,Secret,Bad,Blue,White,Male,No,42,"1970, April",New Earth,DC
11604,Robo-Octo-Ape,Public,Bad,Brown,Bald,Unknown,Yes,2,"2009, August",New Earth,DC
11610,Mortimer Wackey,Public,Good,Green,White,Male,Yes,5,"1941, June",New Earth,DC
11618,Kirk DePaul,Public,Good,Blue,Brown,Male,No,23,"2002, February",New Earth,DC
11620,Wilson Klass,Public,Neutral,Blue,Grey,Male,Yes,5,"1990, September",New Earth,DC
11629,Jonathan Mayhew,Public,Bad,Blue,Brown,Male,No,6,"1957, July",New Earth,DC
11631,Babe Tanaka,Public,Good,Brown,Black,Female,Yes,11,"1991, August",New Earth,DC
11638,Robert Ablamsky,Non-dual,Good,Black,Brown,Male,Yes,8,"1988, September",New Earth,DC
11639,Anne Carver,Secret,Bad,Brown,Brown,Female,No,2,"2003, July",New Earth,DC
11641,Jonathan Cheval,Public,Bad,Blue,Brown,Male,No,19,"1945, April",New Earth,DC
11642,Chondak,Secret,Bad,Blue,Blond,Male,Yes,1,"1981, September",New Earth,DC
11646,Carlo Calzone,Secret,Bad,Black,Red,Male,Yes,4,"2008, June",New Earth,DC
11648,Maire Granger,Public,Good,White,Grey,Female,Yes,9,"1989, February",New Earth,DC
11650,Henri Ducard,Public,Neutral,Brown,Grey,Male,Yes,13,"1989, April",New Earth,DC
11657,Whitefire,Secret,Bad,Blue,Black,Male,Yes,2,"1982, July",New Earth,DC
11659,Argus,Secret,Bad,Blue,No,Male,No,4,"1984, October",New Earth,DC
11664,Prince Kraken,Public,Bad,Blue,Black,Male,Yes,3,"1990, July",New Earth,DC
11677,Perry Dennison,Secret,Bad,Black,Black,Male,Yes,1,1993,New Earth,DC
11678,Lord Ruby,Public,Good,Red,White,Male,Yes,5,"1983, December",New Earth,DC
11679,Artemis Crock,Secret,Bad,Blue,Brown,Female,Yes,39,"1987, January",New Earth,DC
11681,Scott Jameson,Public,Good,White,Brown,Male,Yes,7,"1987, July",New Earth,DC
11682,Siren,Secret,Bad,Black,Blond,Female,Yes,8,"1999, July",New Earth,DC
11683,Arsala,Secret,Good,White,Black,Female,Yes,1,"1990, October",New Earth,DC
11684,Joseph Morgan,Public,Bad,Brown,Black,Male,Yes,10,"1940, October",New Earth,DC
11689,Herman Cramer,Public,Good,Brown,No,Male,Yes,25,"1966, June",New Earth,DC
11691,Dolores Pratchet,Public,Bad,Red,Red,Female,Yes,2,"2000, January",New Earth,DC
11692,Mahadevi,Secret,Bad,Brown,Black,Female,Yes,2,"1999, October",New Earth,DC
11698,Sodium,Secret,Bad,Photocellular,Grey,Male,Yes,1,"1963, July",New Earth,DC
11699,Mashenka Medviedenko,Public,Good,Green,Brown,Female,Yes,10,"1988, April",New Earth,DC
11701,Lucas Carr,Public,Bad,Blue,Brown,Male,Yes,161,"1960, March",New Earth,DC
11702,William Magnus,Public,Good,Blue,Brown,Male,Yes,170,"1962, April",New Earth,DC
11703,White Spider,Secret,Bad,Red,White,Male,No,2,"1993, January",New Earth,DC
11706,Magdalene Kyle,Public,Neutral,Green,Brown,Female,Yes,18,"1989, February",New Earth,DC
11707,Darla Aquista,Secret,Good,Blue,Black,Female,Yes,33,"2004, February",New Earth,DC
11712,Ken Thurston,Secret,Good,Brown,Brown,Male,No,2,"2007, January",New Earth,DC
11716,Otto von Belzig,Non-dual,Bad,Red,Brown,Male,Yes,2,"2010, April",New Earth,DC
11717,Gala De,Public,Good,Blue,Brown,Male,No,2,"1978, March",New Earth,DC
11719,Axe-Man,Secret,Bad,Black,Black,Male,Yes,7,"1977, June",New Earth,DC
11721,"Roy Raymond, Sr.",Public,Good,Blue,Brown,Male,Yes,163,"1949, November",New Earth,DC
11724,Mighty Mary,Secret,Good,Blue,Blond,Female,Yes,2,"1976, January",New Earth,DC
11726,Shaligo,Non-dual,Bad,Brown,Brown,Male,No,8,"1971, May",New Earth,DC
11729,Charles Grayson,Public,Good,Brown,Brown,Male,Yes,30,"1942, April",New Earth,DC
11739,Malik Al Thaka,Public,Bad,Red,Brown,Male,Yes,5,"2009, December",New Earth,DC
11742,Garmin Vid,Secret,Good,Green,Brown,Male,Yes,5,"2006, June",New Earth,DC
11746,Patrick MacGuire I,Public,Good,Brown,Red,Male,Yes,56,"1942, April",New Earth,DC
11749,Corinthian,Secret,Bad,Brown,Black,Male,Yes,11,"1989, November",New Earth,DC
11754,General Immortus,Secret,Bad,Blue,Blond,Male,Yes,35,"1963, June",New Earth,DC
11755,Probert,Secret,Good,Yellow,Grey,Male,Yes,2,"1994, March",New Earth,DC
11756,Thaddeus Killgrave,Public,Bad,Black,Red,Male,Yes,11,"1988, July",New Earth,DC
11763,Flex III,Secret,Bad,Yellow,Blond,Male,Yes,1,"2005, November",New Earth,DC
11764,Amina Franklin,Public,Good,Brown,Brown,Female,Yes,4,"2007, January",New Earth,DC
11769,Matthew Ryder,Secret,Good,Blue,Blond,Male,No,26,"1991, May",Unknown,DC
11775,Kenneth Braverman,Public,Bad,Hazel,Brown,Male,No,20,"1994, October",New Earth,DC
11777,Mei Ling,Public,Neutral,Black,Black,Female,Yes,17,"1979, April",New Earth,DC
11779,Hans Leckter,Secret,Bad,Blue,Blond,Male,No,16,"1990, June",New Earth,DC
11785,Ratsputin,Secret,Bad,Red,Grey,Male,Yes,6,"1998, April",New Earth,DC
11789,Patricia Grace-Colby,Secret,Good,Brown,Brown,Female,No,1,"2005, July",New Earth,DC
11790,Mitchell Anderson,Secret,Good,Brown,Brown,Male,Yes,17,"1992, December",New Earth,DC
11795,Laris,Public,Good,Blue,No,Female,Yes,1,"2001, May",New Earth,DC
11798,Etrigan,Public,Neutral,Red,Brown,Male,Yes,311,"1972, September",New Earth,DC
11804,Buddy Blank,Public,Good,Black,White,Male,Yes,13,"1974, October",New Earth,DC
11811,Sin,Secret,Good,Blue,Black,Female,Yes,15,"2006, May",New Earth,DC
11817,Batzarro,Public,Bad,Red,Black,Male,Yes,7,"2005, June",New Earth,DC
11818,Doctor Gotham,Unknown,Bad,Blue,White,Male,No,14,"2006, November",New Earth,DC
11819,Marque,Public,Bad,Black,Black,Female,Yes,5,"2008, September",New Earth,DC
11825,Ray Carson,Public,Good,Brown,Brown,Male,Yes,1,"1989, May",New Earth,DC
11826,Bethany McCade,Secret,Good,Brown,Black,Female,Yes,4,"1999, April",New Earth,DC
11828,Franklin Stern,Public,Good,Green,Black,Male,Yes,13,"1993, November",New Earth,DC
11829,Sasha Martens,Public,Good,Brown,Brown,Female,Yes,8,"1997, October",New Earth,DC
11830,Percival Pill,Public,Good,Black,Black,Male,Yes,1,"1995, May",New Earth,DC
11834,Bunny,Public,Good,Blue,Black,Female,Yes,8,"2006, November",New Earth,DC
11838,Andrew Howe,Public,Bad,Blue,Brown,Male,Yes,6,"1996, January",New Earth,DC
11841,Canis Minor,Public,Bad,Yellow,Black,Male,Yes,1,"2001, August",New Earth,DC
11844,Funky Flashman,Public,Bad,Blue,No,Male,Yes,30,"1972, February",New Earth,DC
11845,Chandi Gupta,Secret,Good,Black,Black,Female,Yes,31,"1993, February",New Earth,DC
11856,Tuftan,Secret,Good,Brown,Orange,Male,Yes,8,"1998, April",New Earth,DC
11857,Margaret Pye,Secret,Bad,Blue,Red,Female,No,18,"1986, November",New Earth,DC
11858,Jennifer Fletcher,Secret,Good,Blue,Blond,Female,Yes,5,"1992, August",New Earth,DC
11859,White Lightning,Secret,Bad,Blue,White,Female,Yes,10,"1995, July",New Earth,DC
11860,Gloriana Tenebrae,Secret,Bad,Black,Red,Female,No,6,"2005, May",New Earth,DC
11864,Willis Todd,Secret,Bad,Green,Brown,Male,Yes,5,"1987, July",New Earth,DC
11868,Senior Citizen,Secret,Good,Blue,Grey,Male,Yes,1,"2010, December",New Earth,DC
11872,Ausiin Snow,Secret,Bad,Brown,Black,Male,Yes,9,"2008, February",New Earth,DC
11875,Michael Holt,Secret,Bad,Brown,Black,Male,Yes,300,"1997, June",New Earth,DC
11877,Richard III,Public,Bad,Brown,Black,Male,Yes,1,"2011, February",New Earth,DC
11878,Medphyll,Secret,Bad,Black,Black,Male,No,29,"1962, March",New Earth,DC
11887,Elinore Lane,Public,Good,Blue,Black,Female,Yes,32,"1959, November",New Earth,DC
11889,Backstabber,Secret,Bad,Blue,Brown,Male,Yes,1,"1994, April",New Earth,DC
11892,Liza Warner,Public,Good,Blue,Blond,Female,Yes,3,"1975, July",New Earth,DC
11894,Sparx,Public,Bad,One,Blue,Male,Yes,1,1984,New Earth,DC
11895,Nimbus,Secret,Good,White,Black,Male,Yes,34,"1981, June",New Earth,DC
11903,Scour,Secret,Neutral,Brown,Black,Male,Yes,6,"2006, June",New Earth,DC
11904,Henry Cannon,Secret,Bad,Black,Black,Male,Yes,8,"1984, April",New Earth,DC
11907,Scavenger,Secret,Bad,White,White,Male,Yes,15,"1994, March",New Earth,DC
11908,Worry Wart,Public,Good,Brown,Blond,Male,Yes,7,"1983, June",New Earth,DC
11911,Sidney Speck,Secret,Good,Brown,Brown,Male,Yes,25,"1996, December",New Earth,DC
11912,Jesse Chambers,Public,Good,Blue,Blond,Female,Yes,228,"1992, August",New Earth,DC
11913,FerAlyce,Public,Good,Yellow,Black,Female,Yes,6,"1993, January",New Earth,DC
11920,Frances Monaghan,Public,Good,Red,Black,Female,No,3,"1999, March",New Earth,DC
11921,Prof,Secret,Bad,Green,Black,Male,Yes,1,"1983, July",New Earth,DC
11925,Byron Shelley,Public,Bad,Brown,Brown,Male,Yes,6,"1989, September",New Earth,DC
